UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004704180,,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-27 07:23:45,ERRO,Message: Nenhuma distribuidora pôde ser lida no card do produto.
PI,GD,45592059000154,7896004704210,Carbamazepina 400 mg Caixa 20 Comprimidos,Plusfarma - PI,31.0,0.0,30.37,0.0,22.17,22.17,2026-07-27 07:23:48,OK,
PI,GD,45592059000154,7896004704210,Carbamazepina 400 mg Caixa 20 Comprimidos,Total Comércio - PI,2.0,0.0,30.37,0.0,23.25,22.17,2026-07-27 07:23:48,OK,
PI,GD,45592059000154,7896004704210,Carbamazepina 400 mg Caixa 20 Comprimidos,Panpharma - PI,3.0,0.0,30.37,0.0,26.22,25.61,2026-07-27 07:23:48,OK,
PI,GD,45592059000154,7896004704326,Captopril 25 mg Caixa 30 Comprimidos,Nazaria - PI,2950.0,0.0,13.42,0.0,2.02,1.93,2026-07-27 07:23:51,OK,
PI,GD,45592059000154,7896004704326,Captopril 25 mg Caixa 30 Comprimidos,Panpharma - PI,4.0,0.0,13.42,0.0,2.12,2.29,2026-07-27 07:23:51,OK,
PI,GD,45592059000154,7896004704364,Cefalexina 250mg/5ml Frasco 100 ml Suspensão Oral + Copo,Plusfarma - PI,124.0,0.0,56.77,0.0,21.64,21.64,2026-07-27 07:23:54,OK,
PI,GD,45592059000154,7896004704586,,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-27 07:24:06,ERRO,Message: Nenhuma distribuidora pôde ser lida no card do produto.
PI,GD,45592059000154,7896004704593,Amoxicilina 400mg/5ml Frasco 100 ml Pó Para Suspensão Oral + Seringa,Plusfarma - PI,142.0,0.0,44.36,0.0,18.37,18.37,2026-07-27 07:24:09,OK,
PI,GD,45592059000154,7896004704593,Amoxicilina 400mg/5ml Frasco 100 ml Pó Para Suspensão Oral + Seringa,Panpharma - PI,217.0,0.0,44.36,0.0,20.21,20.15,2026-07-27 07:24:09,OK,
PI,GD,45592059000154,7896004704593,Amoxicilina 400mg/5ml Frasco 100 ml Pó Para Suspensão Oral + Seringa,Nazaria - PI,256.0,0.0,44.36,0.0,21.04,20.06,2026-07-27 07:24:09,OK,
PI,GD,45592059000154,7896004704593,Amoxicilina 400mg/5ml Frasco 100 ml Pó Para Suspensão Oral + Seringa,Total Comércio - PI,115.0,0.0,44.36,0.0,21.04,20.06,2026-07-27 07:24:09,OK,
PI,GD,45592059000154,7896004704623,Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope,Plusfarma - PI,267.0,0.0,21.02,0.0,6.81,6.81,2026-07-27 07:24:12,OK,
PI,GD,45592059000154,7896004704623,Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope,Nazaria - PI,2030.0,0.0,21.02,0.0,7.56,7.21,2026-07-27 07:24:12,OK,
